,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,log_price
12545,2014-09-16,735000,3,2.5,3020,50800,1.0,0,0,5,8,1510,1510,1968,0,98029,47.5529,-122.026,2400,27135,13.507627138738266
12546,2014-10-17,114000,2,1.0,730,5200,1.0,0,0,3,6,730,0,1928,0,98146,47.4943,-122.337,1220,6240,11.643962499267984
12547,2014-08-25,608000,2,1.0,1390,3600,1.0,0,0,4,7,1010,380,1913,0,98119,47.6422,-122.36,1590,3600,13.317931805683793
12548,2014-11-07,442500,3,1.5,2710,47419,1.5,0,0,3,7,2170,540,1980,0,98053,47.6522,-121.966,2130,48144,13.000198003314573
12549,2014-10-16,381800,4,2.0,1530,5250,1.0,0,0,3,7,1110,420,1981,0,98133,47.7336,-122.339,1100,5250,12.852654809442695
12550,2014-07-24,330000,3,2.0,2170,3978,1.0,0,0,5,7,1340,830,1919,0,98116,47.571,-122.391,1350,4680,12.706850963741102
12551,2014-05-13,90000,2,1.0,790,2640,1.0,0,0,3,7,790,0,1973,0,98034,47.7351,-122.178,1310,2064,11.407576060361786
12552,2014-07-24,312000,2,1.75,1160,8625,1.0,0,0,4,6,1160,0,1941,0,98106,47.5509,-122.366,960,5750,12.650761671914688
12553,2014-05-12,339000,3,1.0,1080,8100,1.0,0,0,4,7,1080,0,1955,0,98155,47.777,-122.307,1080,8100,12.733758336210744
12554,2014-05-07,313000,3,1.75,2190,8000,1.0,0,0,4,8,2190,0,1967,0,98023,47.3098,-122.381,1980,8000,12.653961664405365
12555,2014-05-07,618080,3,2.5,2030,6500,2.0,0,0,3,8,2030,0,1988,0,98027,47.5654,-122.092,2030,8485,13.334374795812337
12556,2014-10-06,325000,3,2.25,2480,8755,2.0,0,0,3,8,2480,0,1979,0,98058,47.4543,-122.125,2280,9940,12.691583538230217
12557,2014-07-15,242000,4,1.0,2240,7620,1.0,0,0,3,7,1120,1120,1966,0,98146,47.5089,-122.346,1080,7620,12.396697137361691
12558,2014-12-18,364000,2,1.5,1650,7311,1.0,0,0,3,7,860,790,1978,0,98133,47.7772,-122.357,1660,7255,12.804911893867851
12559,2014-08-15,545000,3,1.75,1700,5750,1.5,0,2,5,7,1450,250,1925,0,98126,47.5643,-122.38,1700,5750,13.208542908506082
12560,2014-12-23,445000,3,2.5,2790,16173,2.0,0,0,3,10,2790,0,1988,0,98023,47.3043,-122.343,2890,11632,13.005831808336863
12561,2014-07-28,1085500,4,2.75,3010,10830,2.0,0,3,4,9,3010,0,1980,0,98034,47.7005,-122.232,3010,10650,13.897552189534514
12562,2014-05-12,660000,4,2.5,2550,10000,1.0,0,0,3,8,1290,1260,1964,0,98007,47.6208,-122.141,2270,8640,13.399996629152975
12563,2014-10-28,845000,4,2.5,2880,35610,1.0,0,0,3,10,2880,0,1989,0,98052,47.6911,-122.054,3460,35610,13.647093089770562
12564,2014-09-23,417000,4,2.0,2090,4000,1.0,0,0,3,6,1060,1030,1907,0,98144,47.5893,-122.299,1590,4000,12.940843898859598
12565,2015-04-28,213800,2,1.0,740,5200,1.0,0,0,4,5,740,0,1952,0,98056,47.4934,-122.173,750,5200,12.272800954830618
12566,2014-10-28,400000,2,1.75,960,6200,1.0,0,0,4,7,960,0,1946,0,98136,47.5551,-122.396,1000,6000,12.899222326086994
12567,2015-03-05,759950,4,3.5,2100,7560,2.0,0,0,5,8,2100,0,2005,0,98133,47.7076,-122.356,1250,7560,13.541009236499786
12568,2015-04-23,990000,4,2.5,2540,5930,2.0,0,0,3,9,2540,0,2003,0,98199,47.6451,-122.387,1400,4000,13.805461232211272
12569,2014-08-20,710000,3,1.75,1650,10250,1.0,0,0,5,8,1650,0,1963,0,98005,47.6118,-122.169,2400,10250,13.47302165746721
12570,2014-10-16,315000,1,0.75,770,4600,1.0,0,0,4,6,770,0,1910,0,98126,47.5565,-122.377,1550,4600,12.660331092405906
12571,2014-09-02,515000,4,2.5,2280,14810,1.0,0,0,5,8,1500,780,1977,0,98056,47.5392,-122.186,2690,12196,13.151924121391561
12572,2014-06-26,638000,3,2.0,1660,3729,1.0,0,0,5,7,970,690,1922,0,98116,47.5741,-122.414,1560,3729,13.366095129723817
12573,2015-02-18,370000,4,2.0,2020,8100,1.5,0,0,4,7,1160,860,1946,0,98125,47.7307,-122.297,1840,8680,12.821260987319457
12574,2015-01-29,184000,3,1.0,970,14850,1.0,0,0,3,7,970,0,1968,0,98001,47.3251,-122.268,1410,14850,12.122696471358964
12575,2014-07-28,583800,3,2.5,2480,6600,2.0,0,0,3,8,2480,0,2002,0,98053,47.6313,-122.008,2310,6656,13.277315450316067
12576,2014-10-28,309500,3,1.0,1250,7320,1.0,0,0,3,7,1250,0,1968,0,98059,47.5074,-122.163,1770,7320,12.64271660211934
12577,2015-04-22,1960000,4,4.0,4430,31353,2.0,0,0,3,12,4430,0,1998,0,98005,47.6422,-122.157,3900,35237,14.488455541410652
12578,2014-08-05,299000,1,1.0,740,5000,1.0,0,0,3,7,740,0,1923,0,98118,47.5519,-122.292,1400,4400,12.608202196848836
12579,2014-06-13,215000,2,1.0,710,7200,1.0,0,0,3,6,710,0,1943,0,98178,47.4903,-122.245,960,7200,12.278397958261774
12580,2014-06-18,410000,4,2.0,1970,10500,1.0,0,0,3,8,1820,150,1961,0,98166,47.479,-122.356,2090,12300,12.923914877701906
12581,2014-10-30,478000,2,1.0,820,6000,1.0,0,0,3,7,820,0,1939,0,98199,47.6494,-122.395,1630,6000,13.077368103521614
12582,2014-09-10,431000,2,1.0,1000,6500,1.0,0,0,4,7,1000,0,1918,0,98136,47.5474,-122.388,1280,6500,12.973865689268807
12583,2014-07-09,635000,4,2.5,3080,35430,2.0,0,0,3,9,3080,0,1997,0,98053,47.6325,-121.97,2640,28972,13.361381852676738
12584,2015-04-08,648000,5,2.25,2410,12000,2.0,0,0,4,8,2410,0,1973,0,98006,47.5434,-122.175,2080,12000,13.381647518543097
12585,2014-06-03,640000,3,2.5,2370,11172,2.0,0,0,3,9,2370,0,1993,0,98056,47.5345,-122.179,2550,11558,13.369225017834633
12586,2014-12-15,932808,5,4.5,4690,6705,2.0,0,0,3,10,3450,1240,1995,0,98006,47.5539,-122.108,4070,11505,13.745955742902318
12587,2014-06-06,835000,2,2.0,2280,6815,1.0,0,0,3,8,2280,0,2002,0,98053,47.7103,-122.027,2280,6750,13.635188201437066
12588,2014-07-28,469775,2,1.75,1530,7020,1.0,0,0,3,7,1030,500,1942,0,98199,47.6465,-122.395,2090,6600,13.06001126433371
12589,2014-07-17,587000,5,3.5,3610,52595,2.0,0,0,4,7,3610,0,1989,0,98014,47.6832,-121.907,1620,60112,13.282781802386296
12590,2014-07-21,677915,3,2.0,1740,3600,1.0,0,0,5,7,990,750,1923,0,98119,47.6448,-122.358,1250,3600,13.426778665441752
12591,2014-05-22,1075000,4,3.0,3600,9200,1.0,0,4,4,9,2100,1500,1976,0,98008,47.5866,-122.116,2700,9775,13.887832149776026
12592,2014-07-05,671000,4,3.0,3130,5700,1.5,0,0,3,7,1750,1380,1953,0,98115,47.6811,-122.283,2080,5700,13.416525906265674
12593,2014-09-03,695000,5,3.25,3940,9780,2.0,0,0,3,9,3940,0,2007,0,98065,47.5435,-121.888,3550,8468,13.451668563394815
12594,2014-07-29,205000,4,2.0,2200,13320,1.0,0,0,3,6,1100,1100,1944,0,98168,47.481,-122.292,1330,6099,12.230770136157428
12595,2015-04-30,350000,4,1.0,1510,7200,1.5,0,0,4,7,1510,0,1955,0,98155,47.761,-122.307,1950,10656,12.765691290604371
12596,2014-08-04,360000,3,1.75,1560,7930,2.0,0,0,4,7,1560,0,1980,0,98059,47.4779,-122.161,1720,8073,12.793862088206213
12597,2014-11-08,313999,4,2.25,1870,4198,2.0,0,0,3,7,1870,0,2008,0,98038,47.3657,-122.021,1870,4184,12.65714826489039
12598,2015-04-21,300000,3,2.25,2070,7225,1.0,0,0,3,8,1690,380,1979,0,98042,47.3551,-122.148,2070,7400,12.611541086966115
12599,2015-04-23,452000,2,1.75,1660,11747,1.0,0,0,3,7,830,830,1981,0,98155,47.7661,-122.306,1900,19850,13.021439671201302
12600,2015-03-25,495500,3,2.5,2010,57934,1.0,0,0,3,7,2010,0,1978,0,98014,47.6262,-121.96,2040,55527,13.113324650913615
12601,2014-12-18,288000,3,1.0,1410,40500,1.0,0,0,4,7,1410,0,1961,0,98092,47.3199,-122.1,1570,40500,12.570719231334277
12602,2015-02-17,227490,3,1.75,1820,7194,1.0,0,0,4,7,1820,0,1967,0,98003,47.3352,-122.307,1420,7560,12.334865956151047
12603,2014-11-07,470950,3,2.5,2560,16420,2.0,0,0,4,8,2560,0,1989,0,98014,47.6916,-121.916,2120,16298,13.06250933361637
12604,2014-06-14,735000,4,2.75,2450,4187,2.0,0,2,3,8,2450,0,2010,0,98027,47.5471,-122.016,2320,4187,13.507627138738266
12605,2014-10-15,730000,7,2.75,3110,4400,1.5,0,0,5,7,2010,1100,1914,0,98105,47.6684,-122.319,1240,4280,13.500801182986649
12606,2014-12-03,412000,3,2.5,2210,7000,2.0,0,0,4,8,2210,0,1985,0,98058,47.4377,-122.132,2260,7224,12.928781055513184
12607,2014-06-06,589500,4,2.5,2630,6326,2.0,0,0,3,9,2630,0,2008,0,98065,47.5222,-121.874,3240,6229,13.287031695310965
12608,2014-11-04,291000,7,1.0,2350,8636,1.0,0,0,3,7,1550,800,1962,0,98118,47.5432,-122.277,1500,7366,12.581081982573842
12609,2015-04-02,1300000,5,3.75,4450,7680,2.0,0,0,3,9,3460,990,2010,0,98199,47.6418,-122.392,2550,6400,14.077875591662238
12610,2014-10-20,190000,3,1.0,1200,10458,1.0,0,0,4,6,1200,0,1961,0,98023,47.3262,-122.342,1160,9000,12.154784614286667
12611,2015-04-22,456200,2,1.75,1210,7733,1.0,0,0,3,6,1210,0,1904,0,98125,47.7148,-122.282,1670,7733,13.030688780851065
12612,2014-09-19,225000,3,1.0,1290,8470,1.0,0,0,4,7,970,320,1966,0,98023,47.3054,-122.371,1300,7350,12.323860125621126
12613,2015-04-22,2000000,3,2.5,3490,21064,1.0,1,4,3,10,2290,1200,1968,0,98074,47.6092,-122.073,1780,15244,14.508658238524095
12614,2014-07-09,740000,4,2.5,3360,15091,2.0,0,0,3,9,3360,0,1997,0,98052,47.6649,-122.135,1930,9936,13.51440681653079
12615,2014-12-01,467000,3,1.75,2660,5511,1.0,0,0,3,8,1330,1330,1948,0,98108,47.5575,-122.3,2030,6111,13.054086677976365
12616,2014-10-08,385000,2,1.0,770,7554,1.0,0,0,3,6,770,0,1946,0,98177,47.7057,-122.36,1390,7500,12.861001210669146
12617,2014-10-20,670000,3,2.5,1800,4763,2.0,0,0,3,7,1240,560,1985,0,98119,47.646,-122.362,1790,4763,13.415034483903348
12618,2015-04-22,500000,4,2.5,2900,5760,1.0,0,0,4,8,1660,1240,1959,0,98118,47.55,-122.272,2250,6098,13.122365377402328
12619,2014-06-19,352450,3,2.0,1430,6000,1.0,0,0,5,7,1430,0,1945,0,98155,47.7564,-122.316,1630,6315,12.77266688447988
12620,2014-10-28,669888,4,2.75,2550,7591,2.0,0,0,3,9,2550,0,1989,0,98059,47.5302,-122.147,2670,7796,13.414867306000295
12621,2014-06-24,405000,3,2.75,1310,7300,1.0,0,0,3,7,1310,0,1957,0,98008,47.6016,-122.123,1310,7030,12.91164481522143
12622,2014-05-06,518000,3,1.5,1430,8000,1.0,0,0,4,7,1430,0,1956,0,98007,47.5874,-122.136,1450,8000,13.157732451741687
12623,2014-10-01,280000,4,1.0,1880,6288,1.0,0,0,3,7,1120,760,1974,0,98178,47.5101,-122.259,1880,6334,12.54254845357358
12624,2014-07-18,435000,3,2.5,1600,2375,2.0,0,0,3,7,1600,0,2005,0,98029,47.5531,-121.996,1830,2375,12.983103608918753
12625,2015-05-07,314950,3,2.0,1760,9732,1.0,0,0,3,7,1760,0,1996,0,98022,47.1923,-122.014,1910,9231,12.660172350152195
12626,2015-02-24,209900,2,2.0,1180,3003,2.0,0,0,3,6,1180,0,2005,0,98038,47.3491,-122.02,1310,3003,12.254391269970792
12627,2015-04-16,630000,4,2.5,2330,31705,2.0,0,0,4,8,2330,0,1980,0,98052,47.6471,-122.03,2460,36600,13.353476685668044
12628,2014-07-18,442000,4,1.5,1960,12688,1.5,0,0,4,7,1960,0,1962,0,98052,47.6304,-122.097,2050,9375,12.999067423500716
12629,2015-04-02,340000,4,1.0,1140,13440,1.0,0,0,2,5,1140,0,1944,0,98166,47.4619,-122.344,1450,7560,12.73670383776449
12630,2014-06-16,230000,3,1.75,1400,6956,1.0,0,0,4,7,1400,0,1957,0,98031,47.4233,-122.198,1400,9375,12.345838935721968
12631,2014-12-05,495200,5,2.25,2710,22120,1.0,0,0,3,7,1410,1300,1955,0,98011,47.7642,-122.195,2850,12224,13.112719019736591
12632,2015-03-31,900000,4,2.5,3510,6745,2.0,0,0,3,10,3510,0,1998,0,98075,47.6016,-122.074,3320,8370,13.710151153416941
12633,2015-03-13,265000,2,1.0,910,4600,1.0,0,0,3,5,910,0,1917,0,98117,47.6916,-122.362,1020,4600,12.487488878546145
12634,2015-01-02,489500,3,1.75,2090,65558,1.0,0,0,3,8,1330,760,1977,0,98072,47.7621,-122.127,2450,47178,13.101141783851535
12635,2015-05-14,335000,3,2.0,1410,44866,1.0,0,0,4,7,1410,0,1985,0,98023,47.3273,-122.37,2950,29152,12.721888795877375
12636,2014-12-05,585000,3,3.25,3050,12700,2.0,0,0,3,8,2240,810,1990,0,98011,47.7445,-122.214,3050,12386,13.279368835614243
12637,2014-10-17,800000,4,2.25,2010,7200,1.0,0,1,4,8,1010,1000,1950,0,98118,47.5591,-122.267,2010,7200,13.592368256649284
12638,2014-09-08,379500,4,2.25,2120,53578,2.0,0,2,4,7,2120,0,1985,0,98022,47.2041,-122.021,2120,53578,12.846612510860464
12639,2014-08-12,475000,3,1.0,1270,8000,1.0,0,0,4,6,1270,0,1959,0,98008,47.6175,-122.118,1210,7875,13.07107218827772
12640,2014-11-24,520000,3,2.0,1670,8800,1.0,0,0,4,7,1150,520,1961,0,98008,47.6096,-122.132,2020,8250,13.161586013632684
12641,2015-01-28,515000,4,2.5,1800,4338,2.0,0,0,3,8,1800,0,2001,0,98075,47.5962,-122.015,1800,4507,13.151924121391561
12642,2015-05-03,577500,2,1.0,1640,5515,1.0,0,0,4,7,940,700,1926,0,98103,47.6912,-122.334,2054,5515,13.266465452978318
12643,2014-07-16,269900,3,2.25,1740,9672,1.0,0,0,4,7,1110,630,1963,0,98031,47.4149,-122.181,1640,9600,12.505810504075185
12644,2014-05-27,329000,3,1.0,1600,5952,1.0,0,0,4,7,1150,450,1964,0,98106,47.5292,-122.362,1460,6200,12.703816069256568
12645,2015-04-24,458500,3,1.5,1280,1920,1.5,0,0,3,7,1280,0,1905,1990,98122,47.6117,-122.301,1280,3150,13.03571775170136
12646,2015-03-13,890000,4,2.0,1480,11171,1.5,0,0,4,6,1480,0,1947,0,98075,47.5849,-122.051,2790,20680,13.698977865303197
12647,2015-04-01,361500,4,2.5,1980,7334,2.0,0,0,3,7,1980,0,2003,0,98038,47.3528,-122.041,1850,7134,12.79802008682886
12648,2014-07-18,2535000,5,3.25,3730,10626,1.0,0,4,4,10,3730,0,1963,0,98004,47.624,-122.221,4180,19110,14.74570458948466
12649,2014-08-22,325000,2,1.0,900,8374,1.0,0,0,3,7,900,0,1984,0,98034,47.7282,-122.225,1580,8965,12.691583538230217
12650,2014-11-05,1850000,4,3.25,3480,6000,3.0,0,0,3,8,3480,0,2014,0,98109,47.6353,-122.353,2200,4080,14.430696737594902
12651,2014-05-23,945000,4,2.0,2840,13367,1.0,0,0,3,7,1420,1420,1952,0,98004,47.6237,-122.21,2840,12744,13.758941264676379
12652,2014-08-28,370000,3,2.5,2490,4244,2.0,0,0,3,9,2490,0,2005,0,98042,47.3705,-122.131,2490,4748,12.821260987319457
12653,2015-02-18,320000,0,2.5,1490,7111,2.0,0,0,3,7,1490,0,1999,0,98065,47.5261,-121.826,1500,4675,12.676079399771027
12654,2014-09-15,450000,2,2.0,1510,4908,1.0,0,0,3,8,1510,0,2006,0,98053,47.7196,-122.024,1440,3921,13.017005083966255
12655,2015-04-24,800000,4,2.5,2900,18303,2.0,0,0,4,10,2900,0,1994,0,98075,47.5981,-122.03,2900,18303,13.592368256649284
12656,2014-12-11,676000,3,2.5,2240,3825,2.0,0,0,3,7,2240,0,1995,0,98117,47.6786,-122.389,1460,5100,13.423949834313948
12657,2015-04-02,1272500,4,1.75,2040,5000,2.0,0,0,4,9,2040,0,1921,0,98102,47.6279,-122.315,3220,5600,14.056494813261123
12658,2014-10-28,290000,3,1.75,1460,7980,1.0,0,0,3,7,1460,0,1972,0,98028,47.7713,-122.265,1920,7980,12.577639650232573
12659,2014-11-18,158000,3,1.5,990,8925,1.0,0,0,4,7,990,0,1962,0,98003,47.3294,-122.331,1360,8625,11.970356641102999
12660,2014-05-05,379950,4,1.75,1970,9389,1.0,0,0,5,7,1140,830,1960,0,98133,47.7771,-122.339,1820,8135,12.84779757601972
12661,2014-05-09,583000,4,2.5,2660,4000,2.0,0,0,3,8,2660,0,2001,0,98053,47.6876,-122.038,2330,4517,13.275944180597024
12662,2014-12-30,150000,2,1.0,870,5700,1.0,0,0,4,6,870,0,1957,0,98056,47.498,-122.17,1020,5700,11.918397239722838
12663,2014-07-21,261500,3,2.5,1740,6992,2.0,0,0,3,7,1740,0,1990,0,98042,47.3574,-122.158,1260,6825,12.474193386571581
12664,2014-10-14,278000,4,2.5,2290,3777,2.0,0,0,3,7,2290,0,2004,0,98198,47.3617,-122.308,1480,3608,12.535379989788607
12665,2014-09-23,555000,4,2.75,2170,7140,1.0,0,0,3,8,1290,880,1977,0,98052,47.691,-122.113,2120,7820,13.22672519452875
12666,2014-08-27,355000,3,1.75,2040,8173,1.0,0,0,3,7,1470,570,1958,0,98133,47.7439,-122.333,1900,8172,12.779875885354993
12667,2014-09-17,375000,4,1.5,1770,6650,1.0,0,0,3,7,1770,0,1958,0,98008,47.6011,-122.124,1600,7000,12.834683971615659
12668,2014-07-29,227000,3,1.75,2380,12681,1.0,0,0,1,6,1380,1000,1918,0,98118,47.5294,-122.279,1720,6377,12.33270970174018
12669,2014-06-19,335000,4,2.0,2030,103672,1.0,0,0,4,7,2030,0,1969,0,98022,47.1647,-121.973,1560,325393,12.721888795877375
12670,2014-06-06,680000,3,2.25,2270,23900,1.0,0,0,3,9,1820,450,1975,0,98177,47.7506,-122.372,2520,28300,13.429849547739444
12671,2015-02-05,686500,2,1.75,1390,5025,1.5,0,0,4,8,1390,0,1928,0,98105,47.6701,-122.288,2160,5000,13.439362960853341
12672,2014-11-24,410000,3,1.75,1530,26642,1.0,0,0,3,7,1180,350,1988,0,98072,47.7422,-122.097,1550,13566,12.923914877701906
12673,2014-08-26,425000,2,1.0,1430,13300,1.5,0,0,3,6,1230,200,1921,0,98033,47.6996,-122.203,1950,11421,12.959846800844963
12674,2015-03-10,562500,3,2.5,2030,7549,1.0,0,0,3,8,2030,0,1988,0,98074,47.6187,-122.044,2040,7130,13.24014819083691
12675,2014-10-14,345000,4,2.5,2390,6976,2.0,0,0,3,7,2390,0,2003,0,98056,47.4807,-122.182,2390,6346,12.75130259456002
12676,2015-04-14,627500,4,2.5,2540,11500,1.0,0,0,4,8,1640,900,1979,0,98006,47.5609,-122.15,2820,9800,13.349500543612304
12677,2015-03-13,355000,3,1.0,1890,36300,1.0,0,0,3,7,1890,0,1962,0,98024,47.5719,-121.914,1746,54014,12.779875885354993
12678,2015-05-01,335000,3,2.25,1870,5876,2.0,0,0,3,7,1870,0,1986,0,98038,47.3779,-122.045,1670,6203,12.721888795877375
12679,2015-03-11,350000,4,3.0,1780,4228,1.0,0,0,3,7,1780,0,1953,0,98118,47.5488,-122.287,1730,5304,12.765691290604371
12680,2015-03-18,590000,3,1.0,1610,58370,1.0,0,0,3,7,1610,0,1978,0,98053,47.6718,-122.044,2510,58127,13.28787951079572
12681,2014-07-17,252000,3,2.0,1420,6788,2.0,0,0,3,7,1420,0,1990,0,98023,47.2887,-122.351,1790,6607,12.437188334739655
12682,2015-04-21,1295000,5,4.0,4440,9270,1.0,0,0,5,10,2220,2220,1968,0,98040,47.5708,-122.212,2720,9614,14.07402202531625
12683,2014-11-19,705000,4,2.0,1820,5001,2.0,0,0,3,7,1820,0,1947,2002,98119,47.6438,-122.373,1440,5408,13.465954500233115
12684,2014-07-14,498000,3,2.0,1620,8400,1.0,0,0,3,7,1180,440,1968,0,98052,47.6574,-122.128,2120,8424,13.118357364036902
12685,2014-09-21,312500,2,1.0,870,7227,1.0,0,0,3,7,870,0,1948,0,98133,47.7288,-122.331,1250,7252,12.652362948153474
12686,2014-11-24,260000,4,1.75,1830,5375,1.0,0,0,2,7,1060,770,1962,0,98198,47.4169,-122.316,1040,7500,12.468440756144114
12687,2015-03-18,209950,3,1.5,2290,9600,1.0,0,0,4,7,2290,0,1967,0,98042,47.3643,-122.111,1310,9600,12.254629449139815
12688,2015-02-10,610000,3,1.75,1110,10402,1.0,0,0,4,7,1110,0,1967,0,98006,47.5676,-122.177,2050,9660,13.321215875492413
12689,2014-06-27,500000,4,1.0,1440,7100,1.5,0,0,3,7,1440,0,1906,0,98107,47.6725,-122.396,1490,5000,13.122365377402328
12690,2015-02-24,850000,3,3.5,3070,7050,1.0,0,3,3,8,1570,1500,1928,1996,98125,47.7076,-122.276,2350,5881,13.652992804936396
12691,2015-02-19,689000,4,2.5,2440,11700,1.0,0,0,5,8,1480,960,1961,0,98006,47.5606,-122.184,2140,10807,13.442998001373553
12692,2014-11-10,470000,4,2.0,2410,4680,2.0,0,0,3,9,2410,0,1974,0,98008,47.6234,-122.113,1910,4611,13.060490101343552
12693,2014-05-07,640000,3,3.0,2270,5175,2.0,0,0,3,9,2130,140,2002,0,98056,47.516,-122.203,2850,5661,13.369225017834633
12694,2014-08-12,290000,4,1.75,2340,7200,1.0,0,0,3,8,1590,750,1960,0,98146,47.497,-122.369,1970,7800,12.577639650232573
12695,2014-12-18,258500,3,2.5,1800,9000,2.0,0,0,3,7,1800,0,1983,0,98003,47.3186,-122.331,1670,8486,12.462654841395091
12696,2014-07-14,1100000,4,3.5,2210,7597,1.0,0,0,4,9,1550,660,1977,2006,98004,47.5816,-122.197,2370,8811,13.910821646859095
12697,2014-05-28,420000,3,1.75,1820,22320,1.0,0,0,3,7,1250,570,1977,0,98053,47.6441,-121.96,2030,22320,12.948012371209098
12698,2014-09-16,230000,3,1.0,1190,9083,1.0,0,0,3,7,1190,0,1955,0,98198,47.4116,-122.293,1190,9450,12.345838935721968
12699,2015-04-02,252000,3,1.5,1400,6865,1.0,0,0,4,7,1400,0,1986,0,98038,47.3639,-122.048,1480,8125,12.437188334739655
12700,2014-06-30,515000,3,2.5,2600,4506,2.0,0,0,3,8,2600,0,2003,0,98028,47.7353,-122.222,2600,4658,13.151924121391561
12701,2014-06-09,425000,2,1.0,910,4635,1.0,0,0,4,6,910,0,1905,0,98107,47.675,-122.393,1740,5000,12.959846800844963
12702,2015-01-25,575000,3,2.5,1760,2320,2.0,0,2,3,8,1760,0,1994,0,98126,47.5723,-122.376,1760,4698,13.26212705890841
12703,2014-10-26,390000,2,1.0,860,5160,1.0,0,0,4,7,860,0,1909,0,98117,47.6823,-122.388,1090,5356,12.873904582205107
12704,2014-09-17,561500,4,2.25,2310,9800,1.0,0,0,3,8,1780,530,1968,0,98033,47.6657,-122.178,2310,9800,13.23836883410295
12705,2015-05-07,1350000,4,1.75,2000,3728,1.5,0,0,4,9,1820,180,1926,0,98112,47.643,-122.299,1950,3728,14.115615891155079
12706,2014-09-25,835000,5,2.75,2460,7830,1.0,0,0,5,9,1490,970,1955,0,98115,47.6938,-122.31,2050,7830,13.635188201437066
12707,2015-02-18,245000,2,1.0,1020,15000,1.5,0,0,3,6,1020,0,1933,0,98168,47.4956,-122.321,1480,14519,12.409017571151187
12708,2014-08-11,475200,3,2.5,1670,3980,2.0,0,0,3,8,1670,0,2000,0,98027,47.5317,-122.047,1670,2897,13.071493151405463
12709,2014-11-13,425000,2,1.0,790,5024,1.0,0,0,4,7,790,0,1941,0,98117,47.6833,-122.395,1330,5024,12.959846800844963
12710,2015-02-02,218000,2,1.5,2010,7755,2.0,0,0,3,7,2010,0,1952,0,98178,47.4947,-122.233,1360,8037,12.292254928916668
12711,2014-08-22,600000,4,2.5,2600,6536,2.0,0,0,3,9,2600,0,1999,0,98056,47.5232,-122.191,2640,6185,13.304686600863562
12712,2015-04-10,545000,4,2.25,1890,7210,1.0,0,0,3,8,1890,0,1967,0,98008,47.6342,-122.117,1920,7210,13.208542908506082
12713,2015-04-28,2408000,5,2.5,4600,23250,1.5,0,2,3,9,3600,1000,1918,2003,98004,47.623,-122.218,5500,20066,14.694307500693155
12714,2015-05-06,460000,5,3.0,2008,5050,1.0,0,0,3,7,1216,792,1992,0,98118,47.5376,-122.292,2040,5297,13.038983942375959
12715,2014-06-23,425000,2,1.0,880,6413,1.0,0,0,3,7,880,0,1950,0,98116,47.573,-122.395,1360,6413,12.959846800844963
12716,2014-10-21,455000,3,1.75,1700,8360,1.0,0,0,4,7,850,850,1955,0,98006,47.5766,-122.147,1520,8360,13.02805489573287
12717,2015-04-21,313100,3,2.0,1730,12821,1.0,0,0,3,8,1730,0,1994,0,98001,47.353,-122.272,1980,11336,12.65428110117717
12718,2014-06-23,780000,4,3.5,3910,59863,2.0,0,0,4,10,2490,1420,1987,0,98027,47.4846,-122.067,2830,37674,13.567050480716235
12719,2014-12-23,345500,4,2.5,2160,9682,2.0,0,0,3,8,2160,0,1999,0,98031,47.4106,-122.204,1770,9600,12.75275081654168
12720,2015-01-19,243000,3,1.75,1200,8034,1.0,0,0,5,7,1200,0,1975,0,98031,47.4135,-122.18,1270,7600,12.400820837540556
12721,2014-12-08,670000,5,3.5,3860,9600,1.0,0,3,4,8,2660,1200,1973,0,98034,47.7139,-122.223,2440,9600,13.415034483903348
12722,2015-02-11,325000,3,1.5,1320,7560,1.0,0,0,3,6,840,480,1983,0,98019,47.7451,-121.98,1210,7560,12.691583538230217
12723,2014-12-02,281000,2,1.0,1280,12500,1.0,0,0,3,7,1060,220,1951,0,98178,47.4833,-122.237,1460,17771,12.546113507028412
12724,2015-03-05,130000,3,1.0,1100,5100,1.0,0,0,4,7,1100,0,1913,0,98108,47.5231,-122.332,1450,5100,11.775297421715827
12725,2014-07-30,340000,3,2.5,2170,9798,2.0,0,0,3,7,2170,0,1995,0,98038,47.3817,-122.023,2020,8121,12.73670383776449
12726,2015-02-09,485000,4,2.75,2720,51396,2.0,0,0,4,8,2720,0,1977,0,98059,47.4777,-122.1,1960,51366,13.091906231773164
12727,2014-12-17,642860,4,2.75,2520,6398,2.0,0,0,3,8,2520,0,2014,0,98072,47.7685,-122.159,2520,6398,13.373683805667236
12728,2014-10-03,747000,3,1.75,2560,4800,1.0,0,0,3,7,1280,1280,1911,0,98112,47.6207,-122.295,1620,4800,13.523821802802145
12729,2014-07-29,559950,4,2.5,2650,7200,2.0,0,0,3,8,2250,400,1979,0,98133,47.7317,-122.354,2110,7269,13.235604558882983
12730,2014-11-17,577288,4,2.75,2870,7200,2.0,0,0,3,9,2870,0,2008,0,98108,47.5688,-122.317,2030,5400,13.26609828664958
12731,2014-09-24,575000,2,1.0,1230,2726,1.5,0,0,3,7,880,350,1920,0,98117,47.6815,-122.359,1710,3750,13.26212705890841
12732,2014-05-05,287000,3,1.0,1450,6000,1.0,0,0,4,7,1450,0,1953,0,98118,47.5238,-122.287,1170,6464,12.567240979056246
