Provider,In_TotalClaims,In_AvgDiagnosisCount,In_AvgProcedureCount,In_PctFullDiagnosis,In_PctHighProcedure,In_AvgProcDiagRatio,Out_TotalClaims,Out_AvgDiagnosisCount,Out_AvgProcedureCount,Out_PctFullDiagnosis,Out_PctHasProcedure,Out_AvgProcDiagRatio,PotentialFraud
PRV54800,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
PRV54802,0.0,0.0,0.0,0.0,0.0,0.0,17.0,9.5,0.0,0.058823529411764705,0.0,0.0,0
PRV54803,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0
PRV54805,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0
PRV54806,0.0,0.0,0.0,0.0,0.0,0.0,75.0,8.333333333333334,0.0,0.0,0.0,0.0,0
PRV54808,0.0,0.0,0.0,0.0,0.0,0.0,32.0,9.0,0.0,0.0,0.0,0.0,1
PRV54809,0.0,0.0,0.0,0.0,0.0,0.0,55.0,9.0,0.0,0.0,0.0,0.0,0
PRV54810,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0
PRV54812,12.0,7.916666666666667,1.0,0.16666666666666666,0.08333333333333333,0.10575998075998076,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV54813,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,8.019417475728156,0.001893939393939394,0.004734848484848485,0.000946969696969697,0.0038834951456310682,0
PRV54814,0.0,0.0,0.0,0.0,0.0,0.0,82.0,6.7,0.0,0.0,0.0,0.0,0
PRV54817,1.0,9.0,2.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV54818,5.0,7.4,0.4,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV54819,23.0,7.608695652173913,0.8695652173913043,0.13043478260869565,0.08695652173913043,0.10900934813978293,2.0,0.0,0.0,0.0,0.0,0.0,0
PRV54820,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV54821,7.0,7.0,1.0,0.0,0.0,0.11326530612244899,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV54822,16.0,8.0,0.6875,0.1875,0.0,0.09655934343434344,0.0,0.0,0.0,0.0,0.0,0.0,1
PRV54824,10.0,8.8,0.9,0.0,0.0,0.09222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV54827,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0
PRV54828,3.0,7.666666666666667,0.6666666666666666,0.0,0.0,0.08888888888888889,57.0,9.2,0.0,0.017543859649122806,0.0,0.0,1
PRV54829,0.0,0.0,0.0,0.0,0.0,0.0,75.0,7.545454545454546,0.0,0.013333333333333334,0.0,0.0,0
PRV54830,1.0,2.0,1.0,0.0,0.0,0.3333333333333333,10.0,9.0,0.0,0.0,0.0,0.0,0
PRV54831,4.0,8.0,0.25,0.0,0.0,0.025,13.0,9.0,0.0,0.0,0.0,0.0,0
PRV54832,5.0,9.2,1.0,0.2,0.0,0.09636363636363636,55.0,8.142857142857142,0.0,0.0,0.0,0.0,1
PRV54833,0.0,0.0,0.0,0.0,0.0,0.0,88.0,7.777777777777778,0.0,0.0,0.0,0.0,0
PRV54834,6.0,8.666666666666666,0.8333333333333334,0.3333333333333333,0.0,0.0914141414141414,10.0,0.0,0.0,0.0,0.0,0.0,0
PRV54836,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0
PRV54837,0.0,0.0,0.0,0.0,0.0,0.0,1843.0,7.988888888888889,0.0005425935973955507,0.0065111231687466084,0.0005425935973955507,0.0,1
PRV54838,0.0,0.0,0.0,0.0,0.0,0.0,58.0,8.6,0.0,0.017241379310344827,0.0,0.0,0
PRV54840,0.0,0.0,0.0,0.0,0.0,0.0,26.0,7.8,0.0,0.0,0.0,0.0,0
PRV54841,3.0,9.0,0.6666666666666666,0.0,0.0,0.06666666666666667,3.0,0.0,0.0,0.0,0.0,0.0,0
PRV54842,3.0,6.666666666666667,0.6666666666666666,0.0,0.0,0.08888888888888889,127.0,7.428571428571429,0.0,0.007874015748031496,0.0,0.0,0
PRV54845,8.0,7.5,1.0,0.25,0.0,0.12714646464646465,33.0,7.5,0.0,0.0,0.0,0.0,1
PRV54846,9.0,7.888888888888889,0.7777777777777778,0.1111111111111111,0.0,0.10185185185185186,33.0,5.0,0.0,0.0,0.0,0.0,0
PRV54847,10.0,8.1,0.3,0.0,0.0,0.03111111111111111,286.0,8.0,0.0,0.006993006993006993,0.0,0.0,0
PRV54848,24.0,7.625,0.875,0.125,0.0,0.10243807118807119,4.0,0.0,0.0,0.0,0.0,0.0,0
PRV54849,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0
PRV54852,0.0,0.0,0.0,0.0,0.0,0.0,180.0,8.333333333333334,0.0,0.0,0.0,0.0,0
PRV54854,0.0,0.0,0.0,0.0,0.0,0.0,131.0,8.285714285714286,0.0,0.0,0.0,0.0,0
PRV54855,0.0,0.0,0.0,0.0,0.0,0.0,212.0,8.916666666666666,0.0,0.0047169811320754715,0.0,0.0,0
PRV54856,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
PRV54859,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0
PRV54860,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0
PRV54861,0.0,0.0,0.0,0.0,0.0,0.0,43.0,9.0,0.0,0.0,0.0,0.0,0
PRV54862,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0
PRV54863,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0
PRV54864,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0
PRV54865,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0
PRV54866,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
PRV54867,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0
PRV54868,0.0,0.0,0.0,0.0,0.0,0.0,105.0,9.166666666666666,0.0,0.01904761904761905,0.0,0.0,0
PRV54869,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0
PRV54870,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0
PRV54871,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.333333333333334,0.0,0.2,0.0,0.0,0
PRV54873,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0
PRV54875,20.0,8.3,0.85,0.1,0.0,0.09383477633477634,0.0,0.0,0.0,0.0,0.0,0.0,1
PRV54876,3.0,8.0,1.3333333333333333,0.0,0.0,0.14761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,1
PRV54877,0.0,0.0,0.0,0.0,0.0,0.0,70.0,5.666666666666667,0.014285714285714285,0.0,0.014285714285714285,0.0,0
PRV54878,1.0,10.0,1.0,1.0,0.0,0.09090909090909091,15.0,0.0,0.0,0.0,0.0,0.0,0
PRV54879,60.0,8.233333333333333,0.7666666666666667,0.016666666666666666,0.03333333333333333,0.0873941798941799,185.0,7.7894736842105265,0.0,0.005405405405405406,0.0,0.0,1
PRV54881,33.0,7.9393939393939394,0.5151515151515151,0.09090909090909091,0.0,0.05736149372513009,6.0,0.0,0.0,0.0,0.0,0.0,0
PRV54882,32.0,8.125,0.8125,0.09375,0.0,0.09310741341991342,221.0,8.0,0.004524886877828055,0.013574660633484163,0.004524886877828055,0.0,1
PRV54883,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV54885,36.0,8.277777777777779,0.7777777777777778,0.16666666666666666,0.027777777777777776,0.07861251402918071,280.0,8.09375,0.0,0.017857142857142856,0.0,0.0,0
PRV54886,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0
PRV54887,0.0,0.0,0.0,0.0,0.0,0.0,143.0,8.555555555555555,0.0,0.013986013986013986,0.0,0.0,0
PRV54888,0.0,0.0,0.0,0.0,0.0,0.0,413.0,8.0,0.0,0.002421307506053269,0.0,0.0,0
PRV54889,7.0,9.142857142857142,1.0,0.14285714285714285,0.14285714285714285,0.09999999999999999,49.0,8.571428571428571,0.0,0.04081632653061224,0.0,0.0,0
PRV54890,4.0,8.5,0.75,0.0,0.0,0.07500000000000001,73.0,8.166666666666666,0.0,0.0,0.0,0.0,0
PRV54891,6.0,8.666666666666666,0.5,0.16666666666666666,0.0,0.05416666666666667,44.0,9.0,0.0,0.022727272727272728,0.0,0.0,0
PRV54892,0.0,0.0,0.0,0.0,0.0,0.0,49.0,8.166666666666666,0.0,0.02040816326530612,0.0,0.0,0
PRV54893,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0
PRV54894,138.0,8.13768115942029,0.7318840579710145,0.06521739130434782,0.007246376811594203,0.08217657945918816,91.0,8.777777777777779,0.0,0.02197802197802198,0.0,0.0,1
PRV54895,3.0,9.0,1.3333333333333333,0.0,0.0,0.13333333333333333,3433.0,8.21671826625387,0.0011651616661811825,0.009903874162540053,0.000873871249635887,0.0,1
PRV54896,56.0,7.839285714285714,0.8035714285714286,0.05357142857142857,0.017857142857142856,0.09418676561533704,103.0,8.0,0.0,0.0,0.0,0.0,1
PRV54898,9.0,8.11111111111111,0.7777777777777778,0.2222222222222222,0.0,0.07822671156004489,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV54900,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0
PRV54901,8.0,8.125,0.625,0.125,0.0,0.060227272727272727,17.0,7.666666666666667,0.0,0.0,0.0,0.0,0
PRV54902,1.0,7.0,1.0,0.0,0.0,0.125,15.0,8.0,0.0,0.0,0.0,0.0,0
PRV54903,7.0,6.571428571428571,0.14285714285714285,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV54904,0.0,0.0,0.0,0.0,0.0,0.0,19.0,9.5,0.0,0.05263157894736842,0.0,0.0,0
PRV54905,4.0,9.0,1.0,0.25,0.0,0.10328282828282828,145.0,9.0,0.0,0.006896551724137931,0.0,0.0,0
PRV54906,8.0,8.0,0.625,0.125,0.0,0.06136363636363637,14.0,9.0,0.0,0.0,0.0,0.0,0
PRV54907,0.0,0.0,0.0,0.0,0.0,0.0,170.0,8.615384615384615,0.0,0.01764705882352941,0.0,0.0,0
PRV54908,0.0,0.0,0.0,0.0,0.0,0.0,115.0,8.75,0.0,0.0,0.0,0.0,0
PRV54909,8.0,8.875,0.875,0.25,0.0,0.09594155844155844,19.0,0.0,0.0,0.0,0.0,0.0,0
PRV54910,3.0,8.666666666666666,0.6666666666666666,0.0,0.0,0.07037037037037037,212.0,7.916666666666667,0.0,0.009433962264150943,0.0,0.0,0
PRV54911,0.0,0.0,0.0,0.0,0.0,0.0,85.0,9.0,0.0,0.0,0.0,0.0,0
PRV54914,14.0,8.571428571428571,0.35714285714285715,0.21428571428571427,0.0,0.03376623376623377,388.0,8.02127659574468,0.0,0.01804123711340206,0.0,0.0,0
PRV54916,16.0,9.0625,0.6875,0.25,0.0,0.06803977272727273,91.0,8.125,0.0,0.0,0.0,0.0,0
PRV54917,15.0,7.266666666666667,0.7333333333333333,0.2,0.06666666666666667,0.08971620971620971,22.0,0.0,0.0,0.0,0.0,0.0,0
PRV54918,71.0,7.845070422535211,0.704225352112676,0.1267605633802817,0.028169014084507043,0.08346391480194297,95.0,7.8,0.0,0.0,0.0,0.0,1
PRV54919,4.0,8.25,0.0,0.0,0.0,0.0,174.0,7.583333333333333,0.0,0.0,0.0,0.0,0
PRV54923,0.0,0.0,0.0,0.0,0.0,0.0,79.0,7.666666666666667,0.0,0.012658227848101266,0.0,0.0,0
PRV54924,21.0,7.523809523809524,1.0952380952380953,0.14285714285714285,0.09523809523809523,0.13936988936988937,152.0,8.5,0.0,0.019736842105263157,0.0,0.0,0
PRV54925,39.0,8.205128205128204,0.5897435897435898,0.07692307692307693,0.02564102564102564,0.06544751544751544,83.0,8.0,0.0,0.012048192771084338,0.0,0.0,1
PRV54926,8.0,8.5,0.875,0.375,0.0,0.09336219336219337,39.0,0.0,0.0,0.0,0.0,0.0,0
PRV54927,0.0,0.0,0.0,0.0,0.0,0.0,102.0,8.375,0.0,0.0196078431372549,0.0,0.0,0
PRV54929,15.0,8.533333333333333,0.6666666666666666,0.06666666666666667,0.0,0.06693602693602693,11.0,0.0,0.0,0.0,0.0,0.0,1
PRV54930,5.0,8.0,0.8,0.0,0.0,0.09555555555555555,206.0,7.95,0.0,0.0048543689320388345,0.0,0.0,0
PRV54931,24.0,8.041666666666666,0.7083333333333334,0.041666666666666664,0.0,0.08140181577681578,28.0,9.333333333333334,0.0,0.03571428571428571,0.0,0.0,1
PRV54932,1.0,4.0,1.0,0.0,0.0,0.2,58.0,9.0,0.0,0.0,0.0,0.0,0
PRV54933,29.0,8.413793103448276,0.9655172413793104,0.10344827586206896,0.034482758620689655,0.104888789371548,35.0,6.666666666666667,0.0,0.0,0.0,0.0,1
PRV54934,18.0,8.444444444444445,0.7222222222222222,0.2222222222222222,0.0,0.08016273849607183,53.0,6.8,0.0,0.0,0.0,0.0,0
PRV54935,3.0,8.666666666666666,1.0,0.3333333333333333,0.0,0.09696969696969697,86.0,9.0,0.0,0.011627906976744186,0.0,0.0,0
PRV54936,131.0,7.916030534351145,0.6870229007633588,0.06870229007633588,0.0,0.08625458510954695,90.0,8.428571428571429,0.0,0.0,0.0,0.0,1
PRV54937,3.0,7.333333333333333,0.6666666666666666,0.0,0.0,0.08333333333333333,33.0,9.0,0.0,0.0,0.0,0.0,0
PRV54938,0.0,0.0,0.0,0.0,0.0,0.0,86.0,8.2,0.0,0.011627906976744186,0.0,0.0,0
PRV54939,0.0,0.0,0.0,0.0,0.0,0.0,1380.0,8.067307692307692,0.0,0.004347826086956522,0.0,0.0,1
PRV54941,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,0
PRV54942,20.0,8.4,0.5,0.0,0.0,0.058611111111111114,110.0,7.588235294117647,0.0,0.0,0.0,0.0,1
PRV54943,2.0,9.0,0.5,0.0,0.0,0.05,21.0,0.0,0.0,0.0,0.0,0.0,0
PRV54944,0.0,0.0,0.0,0.0,0.0,0.0,120.0,8.533333333333333,0.0,0.025,0.0,0.0,0
PRV54945,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0
PRV54946,0.0,0.0,0.0,0.0,0.0,0.0,91.0,7.857142857142857,0.0,0.01098901098901099,0.0,0.0,0
PRV54947,0.0,0.0,0.0,0.0,0.0,0.0,26.0,9.0,0.0,0.0,0.0,0.0,0
PRV54949,42.0,8.30952380952381,0.7142857142857143,0.11904761904761904,0.0,0.07557977736549165,370.0,8.290322580645162,0.0,0.008108108108108109,0.0,0.0,0
PRV54950,5.0,9.2,1.0,0.2,0.0,0.09818181818181819,13.0,7.5,0.0,0.0,0.0,0.0,1
PRV54952,12.0,7.666666666666667,0.5,0.08333333333333333,0.0,0.054897186147186146,137.0,8.8,0.0,0.0072992700729927005,0.0,0.0,1
PRV54953,0.0,0.0,0.0,0.0,0.0,0.0,102.0,7.666666666666667,0.0,0.0,0.0,0.0,0
PRV54954,0.0,0.0,0.0,0.0,0.0,0.0,71.0,9.0,0.0,0.0,0.0,0.0,0
PRV54955,205.0,8.078048780487805,0.6585365853658537,0.12195121951219512,0.01951219512195122,0.07941488051244149,109.0,8.5,0.0,0.0,0.0,0.0,1
PRV54959,7.0,9.0,1.1428571428571428,0.2857142857142857,0.0,0.11655844155844156,88.0,8.8,0.0,0.0,0.0,0.0,0
PRV54960,0.0,0.0,0.0,0.0,0.0,0.0,193.0,7.9411764705882355,0.0,0.015544041450777202,0.0,0.0,0
PRV54963,1.0,7.0,1.0,0.0,0.0,0.125,66.0,9.5,0.0,0.030303030303030304,0.0,0.0,0
PRV54965,9.0,8.333333333333334,0.6666666666666666,0.0,0.0,0.07314814814814814,98.0,8.333333333333334,0.0,0.01020408163265306,0.0,0.0,0
PRV54966,0.0,0.0,0.0,0.0,0.0,0.0,1796.0,8.159663865546218,0.0005567928730512249,0.004454342984409799,0.0005567928730512249,0.0,1
PRV54967,0.0,0.0,0.0,0.0,0.0,0.0,51.0,5.0,0.0,0.0,0.0,0.0,0
PRV54968,10.0,8.8,0.6,0.1,0.1,0.06,39.0,8.0,0.0,0.0,0.0,0.0,0
PRV54970,6.0,8.5,0.5,0.16666666666666666,0.0,0.048484848484848485,227.0,8.529411764705882,0.0,0.004405286343612335,0.0,0.0,0
PRV54971,52.0,7.961538461538462,0.75,0.07692307692307693,0.038461538461538464,0.08289488289488291,377.0,8.43859649122807,0.0,0.021220159151193633,0.0,0.0,0
PRV54972,0.0,0.0,0.0,0.0,0.0,0.0,62.0,8.714285714285714,0.0,0.03225806451612903,0.0,0.0,0
PRV54973,9.0,5.888888888888889,0.6666666666666666,0.0,0.0,0.1175925925925926,120.0,8.833333333333334,0.0,0.008333333333333333,0.0,0.0,0
PRV54975,0.0,0.0,0.0,0.0,0.0,0.0,132.0,8.384615384615385,0.0,0.007575757575757576,0.0,0.0,0
PRV54976,0.0,0.0,0.0,0.0,0.0,0.0,55.0,7.333333333333333,0.0,0.0,0.0,0.0,0
PRV54977,5.0,6.8,0.6,0.2,0.0,0.12666666666666665,48.0,8.0,0.0,0.0,0.0,0.0,0
PRV54978,0.0,0.0,0.0,0.0,0.0,0.0,265.0,7.916666666666667,0.0,0.0037735849056603774,0.0,0.0,0
PRV54981,81.0,8.037037037037036,0.8888888888888888,0.1111111111111111,0.06172839506172839,0.10314253647586982,14.0,9.25,0.0,0.07142857142857142,0.0,0.0,0
PRV54982,0.0,0.0,0.0,0.0,0.0,0.0,37.0,5.5,0.0,0.0,0.0,0.0,0
PRV54983,0.0,0.0,0.0,0.0,0.0,0.0,126.0,8.0,0.0,0.007936507936507936,0.0,0.0,0
PRV54985,0.0,0.0,0.0,0.0,0.0,0.0,223.0,7.5,0.0,0.004484304932735426,0.0,0.0,0
PRV54986,153.0,8.071895424836601,0.7973856209150327,0.08496732026143791,0.0196078431372549,0.09180719425817466,465.0,8.096774193548388,0.0,0.010752688172043012,0.0,0.0,1
PRV54988,0.0,0.0,0.0,0.0,0.0,0.0,41.0,8.666666666666666,0.0,0.0,0.0,0.0,0
PRV54990,4.0,9.0,0.5,0.0,0.0,0.05,16.0,0.0,0.0,0.0,0.0,0.0,0
PRV54991,0.0,0.0,0.0,0.0,0.0,0.0,130.0,8.1,0.0,0.015384615384615385,0.0,0.0,0
PRV54992,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,0.0,0.0,0.0,0.0,0
PRV54993,8.0,7.875,1.0,0.125,0.125,0.10691287878787879,45.0,9.0,0.0,0.0,0.0,0.0,0
PRV54995,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0
PRV54997,5.0,8.8,0.6,0.0,0.0,0.06000000000000001,29.0,8.666666666666666,0.0,0.0,0.0,0.0,0
PRV54998,59.0,7.813559322033898,0.7796610169491526,0.06779661016949153,0.01694915254237288,0.097022280920586,148.0,9.0,0.0,0.013513513513513514,0.0,0.0,1
PRV54999,3.0,8.333333333333334,0.6666666666666666,0.0,0.0,0.075,7.0,9.0,0.0,0.0,0.0,0.0,0
PRV55000,86.0,8.232558139534884,0.7790697674418605,0.06976744186046512,0.023255813953488372,0.08615431725896842,678.0,7.962025316455696,0.0,0.0058997050147492625,0.0,0.0,0
PRV55001,0.0,0.0,0.0,0.0,0.0,0.0,158.0,7.9411764705882355,0.0,0.006329113924050633,0.0,0.0,0
PRV55002,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8.714285714285714,0.0,0.01,0.0,0.0,0
PRV55003,5.0,9.0,0.8,0.0,0.0,0.08,71.0,9.0,0.0,0.014084507042253521,0.0,0.0,0
PRV55004,3.0,7.333333333333333,1.6666666666666667,0.0,0.0,0.1962962962962963,2396.0,8.150259067357513,0.0008347245409015025,0.005008347245409015,0.0008347245409015025,0.0,1
PRV55005,56.0,7.767857142857143,0.5,0.017857142857142856,0.0,0.06163613172541744,74.0,7.666666666666667,0.0,0.0,0.0,0.0,0
PRV55006,3.0,8.333333333333334,0.3333333333333333,0.0,0.0,0.03333333333333333,38.0,8.25,0.0,0.02631578947368421,0.0,0.0,0
PRV55007,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,0.07142857142857142,0.0,0.0,0
PRV55010,0.0,0.0,0.0,0.0,0.0,0.0,289.0,7.961538461538462,0.0,0.006920415224913495,0.0,0.0,1
PRV55011,0.0,0.0,0.0,0.0,0.0,0.0,56.0,8.5,0.0,0.0,0.0,0.0,0
PRV55012,0.0,0.0,0.0,0.0,0.0,0.0,73.0,5.5,0.0,0.0,0.0,0.0,0
PRV55013,0.0,0.0,0.0,0.0,0.0,0.0,83.0,7.166666666666667,0.0,0.0,0.0,0.0,0
PRV55016,0.0,0.0,0.0,0.0,0.0,0.0,146.0,8.875,0.0,0.00684931506849315,0.0,0.0,0
PRV55018,63.0,8.031746031746032,0.7142857142857143,0.1746031746031746,0.015873015873015872,0.08708170136741565,12.0,0.0,0.0,0.0,0.0,0.0,1
PRV55019,158.0,8.145569620253164,0.7784810126582279,0.12025316455696203,0.012658227848101266,0.09176142071711692,127.0,8.076923076923077,0.0,0.015748031496062992,0.0,0.0,1
PRV55022,76.0,8.052631578947368,0.5921052631578947,0.09210526315789473,0.0,0.0720352016404648,61.0,7.25,0.0,0.0,0.0,0.0,1
PRV55023,34.0,8.382352941176471,0.6764705882352942,0.14705882352941177,0.029411764705882353,0.07393048128342246,30.0,8.0,0.0,0.0,0.0,0.0,0
PRV55024,3.0,9.333333333333334,0.6666666666666666,0.3333333333333333,0.0,0.06666666666666667,43.0,8.0,0.0,0.023255813953488372,0.0,0.0,0
PRV55026,0.0,0.0,0.0,0.0,0.0,0.0,272.0,8.0,0.0,0.014705882352941176,0.0,0.0,0
PRV55027,13.0,8.307692307692308,0.6923076923076923,0.07692307692307693,0.0,0.06954156954156955,143.0,8.166666666666666,0.0,0.02097902097902098,0.0,0.0,1
PRV55028,20.0,8.35,0.7,0.2,0.05,0.0782034632034632,203.0,8.25,0.0,0.009852216748768473,0.0,0.0,0
PRV55029,14.0,8.071428571428571,0.8571428571428571,0.0,0.0,0.09846938775510204,241.0,8.041666666666666,0.0,0.008298755186721992,0.0,0.0,0
PRV55030,73.0,8.63013698630137,0.7123287671232876,0.1095890410958904,0.0273972602739726,0.07662584751625848,238.0,8.1,0.0,0.004201680672268907,0.0,0.0,1
PRV55031,4.0,8.0,0.75,0.25,0.0,0.09166666666666667,28.0,9.0,0.0,0.0,0.0,0.0,0
PRV55032,1.0,3.0,0.0,0.0,0.0,0.0,35.0,9.5,0.0,0.02857142857142857,0.0,0.0,0
PRV55034,26.0,7.769230769230769,0.9230769230769231,0.07692307692307693,0.038461538461538464,0.1114968364968365,586.0,7.9423076923076925,0.0,0.011945392491467578,0.0,0.0,1
PRV55035,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.666666666666666,0.0,0.0,0.0,0.0,0
PRV55036,0.0,0.0,0.0,0.0,0.0,0.0,64.0,9.0,0.0,0.0,0.0,0.0,0
PRV55037,11.0,7.909090909090909,0.7272727272727273,0.18181818181818182,0.09090909090909091,0.09643513052603962,638.0,7.888888888888889,0.0,0.006269592476489028,0.0,0.0,0
PRV55038,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,0
PRV55039,31.0,8.387096774193548,0.6774193548387096,0.0967741935483871,0.0,0.07746124842899037,2027.0,8.133720930232558,0.0014800197335964479,0.008880118401578688,0.000986679822397632,0.0,1
PRV55040,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0
PRV55041,5.0,8.0,0.0,0.2,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0
PRV55042,8.0,8.875,0.875,0.375,0.0,0.10075757575757575,116.0,8.666666666666666,0.008620689655172414,0.0,0.008620689655172414,0.0,0
PRV55043,0.0,0.0,0.0,0.0,0.0,0.0,119.0,8.0,0.0,0.01680672268907563,0.0,0.0,0
PRV55044,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0
PRV55045,0.0,0.0,0.0,0.0,0.0,0.0,66.0,8.5,0.0,0.0,0.0,0.0,0
PRV55048,82.0,7.987804878048781,0.8780487804878049,0.07317073170731707,0.04878048780487805,0.09817293140463872,12.0,9.0,0.0,0.0,0.0,0.0,1
PRV55049,75.0,8.026666666666667,0.84,0.06666666666666667,0.02666666666666667,0.10172775372775372,73.0,5.0,0.0,0.0,0.0,0.0,1
PRV55050,0.0,0.0,0.0,0.0,0.0,0.0,183.0,8.19047619047619,0.0,0.0,0.0,0.0,0
PRV55051,7.0,8.714285714285714,0.8571428571428571,0.14285714285714285,0.0,0.08957431457431457,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV55052,0.0,0.0,0.0,0.0,0.0,0.0,49.0,8.125,0.0,0.04081632653061224,0.0,0.0,0
PRV55053,0.0,0.0,0.0,0.0,0.0,0.0,54.0,6.4,0.0,0.0,0.0,0.0,0
PRV55054,0.0,0.0,0.0,0.0,0.0,0.0,69.0,8.5,0.0,0.014492753623188406,0.0,0.0,0
PRV55056,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8.272727272727273,0.0,0.03,0.0,0.0,0
PRV55057,0.0,0.0,0.0,0.0,0.0,0.0,347.0,8.117647058823529,0.0,0.002881844380403458,0.0,0.0,1
PRV55058,0.0,0.0,0.0,0.0,0.0,0.0,227.0,8.24,0.0,0.01762114537444934,0.0,0.0,0
PRV55059,0.0,0.0,0.0,0.0,0.0,0.0,153.0,7.666666666666667,0.0,0.0,0.0,0.0,0
PRV55061,0.0,0.0,0.0,0.0,0.0,0.0,95.0,7.5,0.0,0.0,0.0,0.0,0
PRV55062,0.0,0.0,0.0,0.0,0.0,0.0,29.0,8.666666666666666,0.0,0.0,0.0,0.0,0
PRV55063,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0
PRV55064,0.0,0.0,0.0,0.0,0.0,0.0,621.0,8.022727272727273,0.0,0.00644122383252818,0.0,0.0,0
PRV55067,1.0,9.0,2.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV55068,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0
PRV55069,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.333333333333334,0.0,0.047619047619047616,0.0,0.0,0
PRV55070,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.333333333333333,0.0,0.05,0.0,0.0,0
PRV55071,0.0,0.0,0.0,0.0,0.0,0.0,70.0,9.0,0.0,0.0,0.0,0.0,0
PRV55072,0.0,0.0,0.0,0.0,0.0,0.0,48.0,9.0,0.0,0.0,0.0,0.0,0
